year,state,quarter,suppression,totalRX
2017,TN,2,T,0
2017,TN,3,F,122955
2017,TN,3,T,0
2017,TN,4,F,127066
2017,TN,4,T,0
2017,UT,1,F,25576
2017,UT,1,T,0
2017,UT,2,F,25035
2017,UT,2,T,0
2017,UT,3,F,23812
2017,UT,3,T,0
2017,UT,4,F,22838
2017,UT,4,T,0
2017,VA,1,F,113232
2017,VA,1,T,0
2017,VA,2,F,106776
2017,VA,2,T,0
2017,VA,3,F,115276
2017,VA,3,T,0
2017,VA,4,F,113401
2017,VA,4,T,0
2017,WA,1,F,189048
2017,WA,1,T,0
2017,WA,2,F,181514
2017,WA,2,T,0
2017,WA,3,F,230108
2017,WA,3,T,0
2017,WA,4,F,182504
2017,WA,4,T,0
2017,WV,1,F,106299
2017,WV,1,T,0
2017,WV,2,F,111415
2017,WV,2,T,0
2017,WV,3,F,70782
2017,WV,3,T,0
2017,WV,4,F,101915
2017,WV,4,T,0
2017,WY,1,F,3024
2017,WY,1,T,0
2017,WY,2,F,2909
2017,WY,2,T,0
2017,WY,3,F,2762
2017,WY,3,T,0
2017,WY,4,F,2962
2017,WY,4,T,0
2018,AK,1,F,17779
2018,AK,1,T,0
2018,AK,2,F,14820
2018,AK,2,T,0
2018,AK,3,F,19885
2018,AK,3,T,0
2018,AK,4,F,15315
2018,AK,4,T,0
2018,AZ,1,F,221608
2018,AZ,1,T,0
2018,AZ,2,F,198205
2018,AZ,2,T,0
2018,AZ,3,F,200515
2018,AZ,3,T,0
2018,AZ,4,F,200458
2018,AZ,4,T,0
2018,CO,1,F,71882
2018,CO,1,T,0
2018,CO,2,F,79592
2018,CO,2,T,0
2018,CO,3,F,77462
2018,CO,3,T,0
2018,CO,4,F,78821
2018,CO,4,T,0
2018,CT,1,F,115426
2018,CT,1,T,0
2018,CT,2,F,113793
2018,CT,2,T,0
2018,CT,3,F,110095
2018,CT,3,T,0
2018,CT,4,F,114515
2018,CT,4,T,0
2018,DE,1,F,27033
2018,DE,1,T,0
2018,DE,2,F,26326
2018,DE,2,T,0
2018,DE,3,F,26326
2018,DE,3,T,0
2018,DE,4,F,27377
2018,DE,4,T,0
2018,FL,1,F,330561
2018,FL,1,T,0
2018,FL,2,F,319528
2018,FL,2,T,0
2018,FL,3,F,308960
2018,FL,3,T,0
2018,FL,4,F,306994
2018,FL,4,T,0
2018,HI,1,F,44512
2018,HI,1,T,0
2018,HI,2,F,44747
2018,HI,2,T,0
2018,HI,3,F,39384
2018,HI,3,T,0
2018,HI,4,F,34963
2018,HI,4,T,0
2018,IL,1,F,331489
2018,IL,1,T,0
2018,IL,2,F,310105
2018,IL,2,T,0
2018,IL,3,F,313033
2018,IL,3,T,0
2018,IL,4,F,310482
2018,IL,4,T,0
2018,IN,1,F,199346
2018,IN,1,T,0
2018,IN,2,F,192707
2018,IN,2,T,0
2018,IN,3,F,191542
2018,IN,3,T,0
2018,IN,4,F,190884
2018,IN,4,T,0
2018,KY,1,F,332928
2018,KY,1,T,0
2018,KY,2,F,318723
2018,KY,2,T,0
2018,KY,3,F,320191
2018,KY,3,T,0
2018,KY,4,F,316278
2018,KY,4,T,0
2018,LA,1,F,227292
2018,LA,1,T,0
2018,LA,2,F,228921
2018,LA,2,T,0
2018,LA,3,F,234464
2018,LA,3,T,0
2018,LA,4,F,233992
2018,LA,4,T,0
2018,MI,1,F,488477
2018,MI,1,T,0
2018,MI,2,F,470959
2018,MI,2,T,0
2018,MI,3,F,462699
2018,MI,3,T,0
2018,MI,4,F,460061
2018,MI,4,T,0
2018,MO,1,F,142582
2018,MO,1,T,0
2018,MO,2,F,131764
2018,MO,2,T,0
2018,MO,3,F,126681
2018,MO,3,T,0
2018,MO,4,F,126484
2018,MO,4,T,0
2018,MS,1,F,53517
2018,MS,1,T,0
2018,MS,2,F,47346
2018,MS,2,T,0
2018,MS,3,F,49887
2018,MS,3,T,0
2018,MS,4,F,51393
2018,MS,4,T,0
2018,NC,1,F,137764
2018,NC,1,T,0
2018,NC,2,F,109180
2018,NC,2,T,0
2018,NC,3,F,123689
